Date,Product,Region,Sales,Year,Month,Month_Name,Day,DayOfWeek,Day_Name,Quarter,DayOfYear,WeekOfYear,Is_Weekend,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Is_Q4,Is_December,Days_Since_Start,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_30,Std_7
2023-03-24,Electronics,South,1654.21,2023,3,March,24,4,Friday,1,83,12,0,0,1,0,0,0,0,812,1739.68,1663.4,1827.1,1903.85,1866.3842857142856,1875.8364285714285,1885.011,201.83973847727353
2023-03-25,Electronics,South,1986.7,2023,3,March,25,5,Saturday,1,84,12,1,0,0,0,1,0,0,813,1654.21,1994.77,2075.42,1843.53,1865.0714285714287,1863.4871428571428,1876.6896666666667,203.40391764734636
2023-03-26,Electronics,South,2091.71,2023,3,March,26,6,Sunday,1,85,12,1,0,0,0,1,0,0,814,1986.7,2220.62,1930.0,1786.11,1863.918571428571,1857.1499999999999,1881.462,202.56744090373567
2023-03-27,Electronics,South,1791.1,2023,3,March,27,0,Monday,1,86,13,0,1,0,0,1,0,0,815,2091.71,1657.75,1860.8,2011.69,1845.5028571428572,1868.7007142857142,1891.6486666666667,167.57111164262608
2023-03-28,Electronics,South,1747.0,2023,3,March,28,1,Tuesday,1,87,13,0,0,0,0,1,0,0,816,1791.1,1886.06,1922.67,2025.91,1864.5528571428572,1863.722142857143,1884.2956666666664,149.2473800679449
2023-03-29,Electronics,South,1862.49,2023,3,March,29,2,Wednesday,1,88,13,0,0,0,0,1,0,0,817,1747.0,1902.41,1737.75,2064.98,1844.687142857143,1851.1742857142858,1874.9986666666666,155.0496014951735
2023-03-30,Electronics,South,1973.29,2023,3,March,30,3,Thursday,1,89,13,0,0,0,0,1,0,0,818,1862.49,1739.68,1843.28,1867.63,1838.984285714286,1860.0842857142857,1868.249,153.296895473807
2023-03-31,Electronics,South,1670.9,2023,3,March,31,4,Friday,1,90,13,0,0,1,0,1,0,0,819,1973.29,1654.21,1663.4,1845.84,1872.357142857143,1869.3707142857143,1871.7710000000002,153.50357191439875
2023-04-01,Electronics,South,1852.46,2023,4,April,1,5,Saturday,2,91,13,1,0,0,1,0,0,0,820,1670.9,1986.7,1994.77,1799.48,1874.7414285714287,1869.9064285714287,1865.9396666666664,149.63126360363952
2023-04-02,Electronics,South,1867.76,2023,4,April,2,6,Sunday,2,92,13,1,0,0,1,0,0,0,821,1852.46,2091.71,2220.62,1863.41,1855.564285714286,1859.7414285714287,1867.705666666667,141.25891769574793
2023-04-03,Electronics,South,1842.91,2023,4,April,3,0,Monday,2,93,14,0,1,0,1,0,0,0,822,1867.76,1791.1,1657.75,1988.63,1823.5714285714287,1834.5371428571432,1867.8506666666665,97.41973421380357
2023-04-04,Electronics,South,1972.44,2023,4,April,4,1,Tuesday,2,94,14,0,0,0,1,0,0,0,823,1842.91,1747.0,1886.06,1995.03,1830.972857142857,1847.7628571428575,1862.9933333333333,96.50539392772471
2023-04-05,Electronics,South,1928.33,2023,4,April,5,2,Wednesday,2,95,14,0,0,0,1,0,0,0,824,1972.44,1862.49,1902.41,1886.34,1863.1785714285713,1853.9328571428573,1862.2403333333334,101.30877050361975
2023-04-06,Electronics,South,1855.91,2023,4,April,6,3,Thursday,2,96,14,0,0,0,0,0,0,0,825,1928.33,1973.29,1739.68,1801.16,1872.5842857142857,1855.7842857142857,1863.6399999999999,104.24791298586054
2023-04-07,Electronics,South,1838.6,2023,4,April,7,4,Friday,2,97,14,0,0,1,0,0,0,0,826,1855.91,1670.9,1654.21,1770.64,1855.8157142857144,1864.0864285714285,1865.4650000000001,94.31671835845127
2023-04-08,Electronics,South,2048.47,2023,4,April,8,5,Saturday,2,98,14,1,0,0,0,0,0,0,827,1838.6,1852.46,1986.7,1834.39,1879.7728571428572,1877.257142857143,1867.7303333333334,50.7589183344074
2023-04-09,Electronics,South,1818.03,2023,4,April,9,6,Sunday,2,99,14,1,0,0,0,0,0,0,828,2048.47,1867.76,2091.71,1827.1,1907.7742857142857,1881.669285714286,1874.8663333333336,79.24958524754447
2023-04-10,Electronics,South,1833.08,2023,4,April,10,0,Monday,2,100,15,0,1,0,0,0,0,0,829,1818.03,1842.91,1791.1,2075.42,1900.67,1862.1207142857145,1874.5639999999999,85.42304353433953
2023-04-11,Electronics,South,1755.75,2023,4,April,11,1,Tuesday,2,101,15,0,0,0,0,0,0,0,830,1833.08,1972.44,1747.0,1930.0,1899.2657142857145,1865.1192857142855,1866.486,86.60346853277734
2023-04-12,Electronics,South,1829.81,2023,4,April,12,2,Wednesday,2,102,15,0,0,0,0,0,0,0,831,1755.75,1928.33,1862.49,1860.8,1868.31,1865.7442857142855,1860.6776666666667,94.45938721660265
2023-04-13,Electronics,South,1668.37,2023,4,April,13,3,Thursday,2,103,15,0,0,0,0,0,0,0,832,1829.81,1855.91,1973.29,1922.67,1854.2357142857143,1863.41,1859.6446666666668,91.31329400425436
2023-04-14,Electronics,South,1783.7,2023,4,April,14,4,Friday,2,104,15,0,0,1,0,0,0,0,833,1668.37,1838.6,1670.9,1737.75,1827.4442857142856,1841.6299999999999,1851.1680000000001,115.14302842656396
2023-04-15,Electronics,South,1964.81,2023,4,April,15,5,Saturday,2,105,15,1,0,0,0,0,0,0,834,1783.7,2048.47,1852.46,1843.28,1819.6014285714284,1849.6871428571428,1852.6996666666666,116.12209213131986
2023-04-16,Electronics,South,1845.62,2023,4,April,16,6,Sunday,2,106,15,1,0,0,0,0,0,0,835,1964.81,1818.03,1867.76,1663.4,1807.6499999999999,1857.712142857143,1856.7506666666666,90.01008406470692
2023-04-17,Electronics,South,1716.66,2023,4,April,17,0,Monday,2,107,16,0,1,0,0,0,0,0,836,1845.62,1833.08,1842.91,1994.77,1811.5914285714284,1856.1307142857142,1862.8246666666666,91.13737239805276
2023-04-18,Electronics,South,1677.57,2023,4,April,18,1,Tuesday,2,108,16,0,0,0,0,0,0,0,837,1716.66,1755.75,1972.44,2220.62,1794.9599999999998,1847.112857142857,1853.5543333333333,96.99665836169561
2023-04-19,Electronics,South,1788.07,2023,4,April,19,2,Wednesday,2,109,16,0,0,0,0,0,0,0,838,1677.57,1829.81,1928.33,1657.75,1783.7914285714285,1826.0507142857143,1835.4526666666668,106.31708822019685
2023-04-20,Electronics,South,1822.02,2023,4,April,20,3,Thursday,2,110,16,0,0,0,0,0,0,0,839,1788.07,1668.37,1855.91,1886.06,1777.8285714285714,1816.0321428571428,1839.7966666666666,104.46023732001763
2023-04-21,Electronics,South,1750.22,2023,4,April,21,4,Friday,2,111,16,0,0,1,0,0,0,0,840,1822.02,1783.7,1838.6,1902.41,1799.7785714285715,1813.6114285714286,1837.662,93.15822837671351
2023-04-22,Electronics,South,1943.47,2023,4,April,22,5,Saturday,2,112,16,1,0,0,0,0,0,0,841,1750.22,1964.81,2048.47,1739.68,1794.9957142857143,1807.2985714285714,1832.589,94.9632688389231
2023-04-23,Electronics,South,2016.69,2023,4,April,23,6,Sunday,2,113,16,1,0,0,0,0,0,0,842,1943.47,1845.62,1818.03,1654.21,1791.947142857143,1799.7985714285712,1839.382,88.74194793789272
2023-04-24,Electronics,South,1712.03,2023,4,April,24,0,Monday,2,114,17,0,1,0,0,0,0,0,843,2016.69,1716.66,1833.08,1986.7,1816.3857142857141,1813.9885714285715,1851.4646666666665,122.94895266697921
2023-04-25,Electronics,South,1857.47,2023,4,April,25,1,Tuesday,2,115,17,0,0,0,0,1,0,0,844,1712.03,1677.57,1755.75,2091.71,1815.7242857142858,1805.342142857143,1842.3090000000002,123.58566824369412
2023-04-26,Electronics,South,1692.38,2023,4,April,26,2,Wednesday,2,116,17,0,0,0,0,1,0,0,845,1857.47,1788.07,1829.81,1791.1,1841.4242857142856,1812.6078571428573,1834.501,107.759896971186
2023-04-27,Electronics,South,1815.74,2023,4,April,27,3,Thursday,2,117,17,0,0,0,0,1,0,0,846,1692.38,1822.02,1668.37,1747.0,1827.7542857142857,1802.7914285714285,1831.2103333333334,120.92188206402996
2023-04-28,Electronics,South,1815.12,2023,4,April,28,4,Friday,2,118,17,0,0,1,0,1,0,0,847,1815.74,1750.22,1783.7,1862.49,1826.857142857143,1813.3178571428573,1833.5016666666668,120.99479075761317
2023-04-29,Electronics,South,1789.72,2023,4,April,29,5,Saturday,2,119,17,1,0,0,0,1,0,0,848,1815.12,1943.47,1964.81,1973.29,1836.1285714285716,1815.5621428571428,1831.9226666666666,116.54843734525798
2023-04-30,Electronics,South,1984.27,2023,4,April,30,6,Sunday,2,120,17,1,0,0,0,1,0,0,849,1789.72,2016.69,1845.62,1670.9,1814.1642857142856,1803.0557142857142,1825.8036666666665,107.0481151721368
2023-05-01,Electronics,South,1647.91,2023,5,May,1,0,Monday,2,121,18,0,1,0,1,0,0,0,850,1984.27,1712.03,1716.66,1852.46,1809.5328571428574,1812.9592857142857,1836.2493333333334,97.06091896576322
2023-05-02,Electronics,South,1553.34,2023,5,May,2,1,Tuesday,2,122,18,0,0,0,1,0,0,0,851,1647.91,1857.47,1677.57,1867.76,1800.3728571428571,1808.0485714285714,1829.4309999999998,109.96418624781907
2023-05-03,Electronics,South,1642.96,2023,5,May,3,2,Wednesday,2,123,18,0,0,0,1,0,0,0,852,1553.34,1692.38,1788.07,1842.91,1756.9257142857145,1799.175,1818.9503333333334,139.70463054329997
2023-05-04,Electronics,South,1690.68,2023,5,May,4,3,Thursday,2,124,18,0,0,0,1,0,0,0,853,1642.96,1815.74,1822.02,1972.44,1749.8657142857141,1788.81,1812.2853333333333,144.67056390954778
2023-05-05,Electronics,South,1607.47,2023,5,May,5,4,Friday,2,125,18,0,0,1,1,0,0,0,854,1690.68,1815.12,1750.22,1928.33,1732.0,1779.4285714285713,1802.8933333333334,142.8907936152698
2023-05-06,Electronics,South,1859.66,2023,5,May,6,5,Saturday,2,126,18,1,0,0,0,0,0,0,855,1607.47,1789.72,1943.47,1855.91,1702.3357142857144,1769.232142857143,1792.198,144.3061970091357
2023-05-07,Electronics,South,1900.68,2023,5,May,7,6,Sunday,2,127,18,1,0,0,0,0,0,0,856,1859.66,1984.27,2016.69,1838.6,1712.327142857143,1763.2457142857145,1792.3229999999999,153.49364153109948
2023-05-08,Electronics,South,1603.69,2023,5,May,8,0,Monday,2,128,19,0,1,0,0,0,0,0,857,1900.68,1647.91,1712.03,2048.47,1700.3857142857141,1754.9592857142857,1794.3923333333332,130.31211581649964
2023-05-09,Electronics,South,1675.87,2023,5,May,9,1,Tuesday,2,129,19,0,0,0,0,0,0,0,858,1603.69,1553.34,1857.47,1818.03,1694.0685714285714,1747.2207142857144,1779.5663333333332,134.29104070743904
2023-05-10,Electronics,South,1603.99,2023,5,May,10,2,Wednesday,2,130,19,0,0,0,0,0,0,0,859,1675.87,1642.96,1692.38,1833.08,1711.5728571428572,1734.2492857142856,1774.8276666666668,120.12934608361797
2023-05-11,Electronics,South,1674.25,2023,5,May,11,3,Thursday,2,131,19,0,0,0,0,0,0,0,860,1603.99,1690.68,1815.74,1755.75,1706.0057142857145,1727.9357142857145,1767.1913333333332,124.65669802263409
2023-05-12,Electronics,South,1609.17,2023,5,May,12,4,Friday,2,132,19,0,0,1,0,0,0,0,861,1674.25,1607.47,1815.12,1829.81,1703.6585714285716,1717.8292857142858,1764.4746666666665,125.14707246923697
2023-05-13,Electronics,South,1851.58,2023,5,May,13,5,Saturday,2,133,19,1,0,0,0,0,0,0,862,1609.17,1859.66,1789.72,1668.37,1703.9014285714288,1703.1185714285714,1757.12,124.93076381588506
2023-05-14,Electronics,South,1907.55,2023,5,May,14,6,Sunday,2,134,19,1,0,0,0,0,0,0,863,1851.58,1900.68,1984.27,1783.7,1702.747142857143,1707.537142857143,1763.2269999999999,123.27819200414528
2023-05-15,Electronics,South,1748.15,2023,5,May,15,0,Monday,2,135,20,0,1,0,0,0,0,0,864,1907.55,1603.69,1647.91,1964.81,1703.7285714285715,1702.0571428571427,1767.3553333333334,125.13001750560802
2023-05-16,Electronics,South,1659.01,2023,5,May,16,1,Tuesday,2,136,20,0,0,0,0,0,0,0,865,1748.15,1675.87,1553.34,1845.62,1724.3657142857141,1709.217142857143,1760.1333333333334,117.56518303437593
2023-05-17,Electronics,South,1621.17,2023,5,May,17,2,Wednesday,2,137,20,0,0,0,0,0,0,0,866,1659.01,1603.99,1642.96,1716.66,1721.9571428571428,1716.7649999999999,1753.913,118.88955669224156
2023-05-18,Electronics,South,1637.04,2023,5,May,18,3,Thursday,2,138,20,0,0,0,0,0,0,0,867,1621.17,1674.25,1690.68,1677.57,1724.4114285714284,1715.2085714285715,1750.73,116.1952357641537
2023-05-19,Electronics,South,1618.61,2023,5,May,19,4,Friday,2,139,20,0,0,1,0,0,0,0,868,1637.04,1609.17,1607.47,1788.07,1719.0957142857144,1711.3771428571429,1749.3790000000001,119.67163181767961
2023-05-20,Electronics,South,1683.67,2023,5,May,20,5,Saturday,2,140,20,1,0,0,0,0,0,0,869,1618.61,1851.58,1859.66,1822.02,1720.4442857142856,1712.172857142857,1743.7303333333332,118.2714267912568
2023-05-21,Electronics,South,1864.08,2023,5,May,21,6,Sunday,2,141,20,1,0,0,0,0,0,0,870,1683.67,1907.55,1900.68,1750.22,1696.4571428571428,1699.6021428571428,1739.1186666666665,103.32543551232123
2023-05-22,Electronics,South,1596.14,2023,5,May,22,0,Monday,2,142,21,0,1,0,0,0,0,0,871,1864.08,1748.15,1603.69,1943.47,1690.2471428571428,1696.987857142857,1742.914,88.81080353093762
2023-05-23,Electronics,South,1791.15,2023,5,May,23,1,Tuesday,2,143,21,0,0,0,0,0,0,0,872,1596.14,1659.01,1675.87,2016.69,1668.5314285714287,1696.4485714285713,1731.3363333333332,90.85387598200462
2023-05-24,Electronics,South,1580.35,2023,5,May,24,2,Wednesday,2,144,21,0,0,0,0,0,0,0,873,1791.15,1621.17,1603.99,1712.03,1687.4085714285716,1704.6828571428573,1723.8183333333334,101.63397683658894
2023-05-25,Electronics,South,1607.35,2023,5,May,25,3,Thursday,2,145,21,0,0,0,0,1,0,0,874,1580.35,1637.04,1674.25,1857.47,1681.577142857143,1702.9942857142855,1719.429,107.09243821956213
2023-05-26,Electronics,South,1640.88,2023,5,May,26,4,Friday,2,146,21,0,0,1,0,1,0,0,875,1607.35,1618.61,1609.17,1692.38,1677.3357142857142,1698.2157142857143,1711.0916666666667,109.70636989363594
2023-05-27,Electronics,South,1876.61,2023,5,May,27,5,Saturday,2,147,21,1,0,0,0,1,0,0,876,1640.88,1683.67,1851.58,1815.74,1680.517142857143,1700.4807142857146,1709.375,108.02961379706981
2023-05-28,Electronics,South,1715.88,2023,5,May,28,6,Sunday,2,148,21,1,0,0,0,1,0,0,877,1876.61,1864.08,1907.55,1815.12,1708.0800000000002,1702.2685714285712,1711.404,131.11501007385874
2023-05-29,Electronics,South,1586.64,2023,5,May,29,0,Monday,2,149,22,0,1,0,0,1,0,0,878,1715.88,1596.14,1748.15,1789.72,1686.9085714285716,1688.577857142857,1708.096,112.34923934301302
2023-05-30,Electronics,South,1701.76,2023,5,May,30,1,Tuesday,2,150,22,0,0,0,0,1,0,0,879,1586.64,1791.15,1659.01,1984.27,1685.5514285714287,1677.0414285714285,1701.3266666666668,113.67795849512903
2023-05-31,Electronics,South,1795.43,2023,5,May,31,2,Wednesday,2,151,22,0,0,0,0,1,0,0,880,1701.76,1580.35,1621.17,1647.91,1672.7814285714285,1680.095,1691.9096666666667,104.48781323334717
2023-06-01,Electronics,South,1611.79,2023,6,June,1,3,Thursday,2,152,22,0,0,0,1,0,0,0,881,1795.43,1607.35,1637.04,1553.34,1703.5071428571428,1692.5421428571428,1696.8270000000002,104.40053890574941
2023-06-02,Electronics,South,1507.44,2023,6,June,2,4,Friday,2,153,22,0,0,1,1,0,0,0,882,1611.79,1640.88,1618.61,1642.96,1704.1414285714288,1690.7385714285715,1698.7753333333335,103.73030502680378
2023-06-03,Electronics,South,1583.14,2023,6,June,3,5,Saturday,2,154,22,1,0,0,1,0,0,0,883,1507.44,1876.61,1683.67,1690.68,1685.0785714285714,1682.7978571428573,1694.258,126.95507938225077
2023-06-04,Electronics,South,1587.22,2023,6,June,4,6,Sunday,2,155,22,1,0,0,1,0,0,0,884,1583.14,1715.88,1864.08,1607.47,1643.1542857142856,1675.6171428571429,1690.6733333333332,98.41173470969959
2023-06-05,Electronics,South,1522.17,2023,6,June,5,0,Monday,2,156,23,0,1,0,1,0,0,0,885,1587.22,1586.64,1596.14,1859.66,1624.7742857142857,1655.8414285714287,1689.9983333333332,94.50225850161185
2023-06-06,Electronics,South,1406.29,2023,6,June,6,1,Tuesday,2,157,23,0,0,0,0,0,0,0,886,1522.17,1701.76,1791.15,1900.68,1615.5642857142855,1650.5578571428573,1678.7486666666668,101.7052179679361
2023-06-07,Electronics,South,1629.64,2023,6,June,7,2,Wednesday,2,158,23,0,0,0,0,0,0,0,887,1406.29,1795.43,1580.35,1603.69,1573.3542857142859,1623.0678571428573,1662.269,119.69262367374627
2023-06-08,Electronics,South,1591.19,2023,6,June,8,3,Thursday,2,159,23,0,0,0,0,0,0,0,888,1629.64,1611.79,1607.35,1675.87,1549.67,1626.5885714285716,1663.1340000000002,77.33238433325818
2023-06-09,Electronics,South,1674.03,2023,6,June,9,4,Friday,2,160,23,0,0,1,0,0,0,0,889,1591.19,1507.44,1640.88,1603.99,1546.7271428571428,1625.4342857142856,1660.3113333333333,74.92905438130295
2023-06-10,Electronics,South,1720.54,2023,6,June,10,5,Saturday,2,161,23,1,0,0,0,0,0,0,890,1674.03,1583.14,1876.61,1674.25,1570.5257142857142,1627.8021428571428,1662.646,86.0078610471451
2023-06-11,Electronics,South,1825.91,2023,6,June,11,6,Sunday,2,162,23,1,0,0,0,0,0,0,891,1720.54,1587.22,1715.88,1609.17,1590.1542857142856,1616.654285714286,1664.1889999999999,103.30562502548045
2023-06-12,Electronics,South,1393.28,2023,6,June,12,0,Monday,2,163,24,0,1,0,0,0,0,0,892,1825.91,1522.17,1586.64,1851.58,1624.2528571428572,1624.5135714285716,1671.4136666666668,136.29959142935905
2023-06-13,Electronics,South,1644.64,2023,6,June,13,1,Tuesday,2,164,24,0,0,0,0,0,0,0,893,1393.28,1406.29,1701.76,1907.55,1605.8400000000001,1610.702142857143,1656.137,159.17484600275432
2023-06-14,Electronics,South,1498.24,2023,6,June,14,2,Wednesday,2,165,24,0,0,0,0,0,0,0,894,1644.64,1629.64,1795.43,1748.15,1639.8899999999999,1606.6221428571428,1647.3733333333332,132.65821346603764
2023-06-15,Electronics,South,1515.34,2023,6,June,15,3,Thursday,2,166,24,0,0,0,0,0,0,0,895,1498.24,1591.19,1611.79,1659.01,1621.1185714285714,1585.3942857142858,1639.0430000000001,143.22610556140378
2023-06-16,Electronics,South,1512.23,2023,6,June,16,4,Friday,2,167,24,0,0,1,0,0,0,0,896,1515.34,1674.03,1507.44,1621.17,1610.282857142857,1578.5050000000003,1634.2540000000001,148.63478829155972
2023-06-17,Electronics,South,1783.16,2023,6,June,17,5,Saturday,2,168,24,1,0,0,0,0,0,0,897,1512.23,1720.54,1583.14,1637.04,1587.1685714285716,1578.847142857143,1630.6226666666666,149.64656967096218
2023-06-18,Electronics,South,1654.59,2023,6,June,18,6,Sunday,2,169,24,1,0,0,0,0,0,0,898,1783.16,1825.91,1587.22,1618.61,1596.1142857142856,1593.1342857142859,1635.4933333333333,160.43123987731292
2023-06-19,Electronics,South,1571.58,2023,6,June,19,0,Monday,2,170,25,0,1,0,0,0,0,0,899,1654.59,1393.28,1522.17,1683.67,1571.6399999999999,1597.9464285714287,1636.6926666666666,129.64663551361565
2023-06-20,Electronics,South,1456.61,2023,6,June,20,1,Tuesday,2,171,25,0,0,0,0,0,0,0,900,1571.58,1644.64,1406.29,1864.08,1597.1114285714284,1601.4757142857143,1632.9563333333333,103.6787175892568
2023-06-21,Electronics,South,1638.43,2023,6,June,21,2,Wednesday,2,172,25,0,0,0,0,0,0,0,901,1456.61,1498.24,1629.64,1596.14,1570.25,1605.07,1619.374,113.23028952831906
2023-06-22,Electronics,South,1572.28,2023,6,June,22,3,Thursday,2,173,25,0,0,0,0,0,0,0,902,1638.43,1515.34,1591.19,1791.15,1590.277142857143,1605.6978571428572,1620.7836666666667,110.74148420447492
2023-06-23,Electronics,South,1638.86,2023,6,June,23,4,Friday,2,174,25,0,0,1,0,0,0,0,903,1572.28,1512.23,1674.03,1580.35,1598.4114285714288,1604.347142857143,1613.488,106.32278956532737
2023-06-24,Electronics,South,1670.7,2023,6,June,24,5,Saturday,2,175,25,1,0,0,0,0,0,0,904,1638.86,1783.16,1720.54,1607.35,1616.5014285714285,1601.8349999999998,1615.4383333333333,99.78754521959658
2023-06-25,Electronics,South,1661.14,2023,6,June,25,6,Sunday,2,176,25,1,0,0,0,1,0,0,905,1670.7,1654.59,1825.91,1640.88,1600.435714285714,1598.275,1617.55,74.2753666785874
2023-06-26,Electronics,South,1728.59,2023,6,June,26,0,Monday,2,177,26,0,1,0,0,1,0,0,906,1661.14,1571.58,1393.28,1876.61,1601.3714285714286,1586.5057142857142,1618.2253333333333,75.10789493091195
2023-06-27,Electronics,South,1519.11,2023,6,June,27,1,Tuesday,2,178,26,0,0,0,0,1,0,0,907,1728.59,1456.61,1644.64,1715.88,1623.8014285714287,1610.4564285714284,1613.2913333333333,87.19946166282463
2023-06-28,Electronics,South,1510.79,2023,6,June,28,2,Wednesday,2,179,26,0,0,0,0,1,0,0,908,1519.11,1638.43,1498.24,1586.64,1632.73,1601.49,1606.7323333333334,68.4004902516601
2023-06-29,Electronics,South,1442.8,2023,6,June,29,3,Thursday,2,180,26,0,0,0,0,1,0,0,909,1510.79,1572.28,1515.34,1701.76,1614.4957142857143,1602.3864285714285,1604.2040000000002,82.24071555646104
2023-06-30,Electronics,South,1438.14,2023,6,June,30,4,Friday,2,181,26,0,0,1,0,1,0,0,910,1442.8,1638.86,1512.23,1795.43,1595.998571428571,1597.205,1595.572,104.78824161590305
2023-07-01,Electronics,South,1678.26,2023,7,July,1,5,Saturday,3,182,26,1,0,0,1,0,0,0,911,1438.14,1670.7,1783.16,1611.79,1567.3242857142857,1591.912857142857,1583.6623333333332,117.76401358326052
2023-07-02,Electronics,South,1664.76,2023,7,July,2,6,Sunday,3,183,26,1,0,0,1,0,0,0,912,1678.26,1661.14,1654.59,1507.44,1568.4042857142856,1584.4199999999998,1585.878,118.899261962547
2023-07-03,Electronics,South,1587.12,2023,7,July,3,0,Monday,3,184,27,0,1,0,1,0,0,0,913,1664.76,1728.59,1571.58,1583.14,1568.9214285714286,1585.1464285714285,1591.122,119.37674667882071
2023-07-04,Electronics,South,1642.16,2023,7,July,4,1,Tuesday,3,185,27,0,0,0,1,0,0,0,914,1587.12,1519.11,1456.61,1587.22,1548.7114285714285,1586.2564285714286,1591.254666666667,97.87992004297499
2023-07-05,Electronics,South,1492.42,2023,7,July,5,2,Wednesday,3,186,27,0,0,0,1,0,0,0,915,1642.16,1510.79,1638.43,1522.17,1566.2899999999997,1599.51,1593.086,102.61271867236346
2023-07-06,Electronics,South,1407.39,2023,7,July,6,3,Thursday,3,187,27,0,0,0,0,0,0,0,916,1492.42,1442.8,1572.28,1406.29,1563.6657142857143,1589.0807142857143,1592.0943333333332,104.48647358345008
2023-07-07,Electronics,South,1414.72,2023,7,July,7,4,Friday,3,188,27,0,0,1,0,0,0,0,917,1407.39,1438.14,1638.86,1629.64,1558.6071428571431,1577.3028571428572,1592.131,111.90695014375287
2023-07-08,Electronics,South,1622.32,2023,7,July,8,5,Saturday,3,189,27,1,0,0,0,0,0,0,918,1414.72,1678.26,1670.7,1591.19,1555.2614285714285,1561.292857142857,1584.9669999999999,116.36996583147744
2023-07-09,Electronics,South,1786.62,2023,7,July,9,6,Sunday,3,190,27,1,0,0,0,0,0,0,919,1622.32,1664.76,1661.14,1674.03,1547.27,1557.837142857143,1586.0046666666667,108.14571697483036
2023-07-10,Electronics,South,1551.91,2023,7,July,10,0,Monday,3,191,28,0,1,0,0,0,0,0,920,1786.62,1587.12,1728.59,1720.54,1564.6785714285713,1566.8,1589.7576666666669,136.3427607696351
2023-07-11,Electronics,South,1418.94,2023,7,July,11,1,Tuesday,3,192,28,0,0,0,0,0,0,0,921,1551.91,1642.16,1519.11,1825.91,1559.6485714285716,1554.18,1584.1366666666665,136.02597967895414
2023-07-12,Electronics,South,1367.27,2023,7,July,12,2,Wednesday,3,193,28,0,0,0,0,0,0,0,922,1418.94,1492.42,1510.79,1393.28,1527.76,1547.0249999999999,1570.571,139.57733949319982
2023-07-13,Electronics,South,1419.1,2023,7,July,13,3,Thursday,3,194,28,0,0,0,0,0,0,0,923,1367.27,1407.39,1442.8,1644.64,1509.8814285714286,1536.7735714285714,1569.7040000000002,152.2944644899661
2023-07-14,Electronics,South,1546.26,2023,7,July,14,4,Friday,3,195,28,0,0,1,0,0,0,0,924,1419.1,1414.72,1438.14,1498.24,1511.5542857142857,1535.080714285714,1562.1860000000001,151.04017631711307
2023-07-15,Electronics,South,1722.06,2023,7,July,15,5,Saturday,3,196,28,1,0,0,0,0,0,0,925,1546.26,1622.32,1678.26,1515.34,1530.3457142857144,1542.8035714285713,1563.7866666666666,145.04860815799444
2023-07-16,Electronics,South,1610.4,2023,7,July,16,6,Sunday,3,197,28,1,0,0,0,0,0,0,926,1722.06,1786.62,1664.76,1512.23,1544.5942857142857,1545.9321428571432,1570.6773333333333,159.74382511353875
2023-07-17,Electronics,South,1517.27,2023,7,July,17,0,Monday,3,198,29,0,1,0,0,0,0,0,927,1610.4,1551.91,1587.12,1783.16,1519.4199999999998,1542.0492857142856,1573.9496666666669,125.45003719940958
2023-07-18,Electronics,South,1485.81,2023,7,July,18,1,Tuesday,3,199,29,0,0,0,0,0,0,0,928,1517.27,1418.94,1642.16,1654.59,1514.4714285714285,1537.06,1565.0866666666666,124.6353848135389
2023-07-19,Electronics,South,1473.18,2023,7,July,19,2,Wednesday,3,200,29,0,0,0,0,0,0,0,929,1485.81,1367.27,1492.42,1571.58,1524.0242857142857,1525.892142857143,1559.4606666666666,118.50478117740529
2023-07-20,Electronics,South,1557.48,2023,7,July,20,3,Thursday,3,201,29,0,0,0,0,0,0,0,930,1473.18,1419.1,1407.39,1456.61,1539.1542857142856,1524.517857142857,1556.1806666666666,100.55770811780076
2023-07-21,Electronics,South,1435.37,2023,7,July,21,4,Friday,3,202,29,0,0,1,0,0,0,0,931,1557.48,1546.26,1414.72,1638.43,1558.922857142857,1535.2385714285715,1559.5430000000001,85.49692133137336
2023-07-22,Electronics,South,1659.24,2023,7,July,22,5,Saturday,3,203,29,1,0,0,0,0,0,0,932,1435.37,1722.06,1622.32,1572.28,1543.0814285714284,1536.7135714285716,1552.7743333333333,97.64446211103048
2023-07-23,Electronics,South,1677.49,2023,7,July,23,6,Sunday,3,204,29,1,0,0,0,0,0,0,933,1659.24,1610.4,1786.62,1638.86,1534.107142857143,1539.3507142857143,1555.673,79.68936142177044
2023-07-24,Electronics,South,1612.99,2023,7,July,24,0,Monday,3,205,30,0,1,0,0,0,0,0,934,1677.49,1517.27,1551.91,1670.7,1543.6914285714286,1531.5557142857142,1556.9606666666666,93.27146748936218
2023-07-25,Electronics,South,1476.44,2023,7,July,25,1,Tuesday,3,206,30,0,0,0,0,1,0,0,935,1612.99,1485.81,1418.94,1661.14,1557.3657142857141,1535.9185714285716,1555.037,95.73635444231701
2023-07-26,Electronics,South,1513.6,2023,7,July,26,2,Wednesday,3,207,30,0,0,0,0,1,0,0,936,1476.44,1473.18,1367.27,1728.59,1556.027142857143,1540.0257142857142,1548.8803333333333,96.96125166173186
