Date,Product,Region,Sales
2022-09-18,Furniture,North,1768.47
2022-09-18,Food,West,1625.22
2022-09-18,Food,East,1509.07
2022-09-18,Food,South,1397.67
2022-09-18,Food,North,1571.24
2022-09-18,Clothing,West,1602.76
2022-09-18,Clothing,East,1608.81
2022-09-18,Clothing,South,1380.84
2022-09-18,Clothing,North,1817.26
2022-09-18,Electronics,West,1766.96
2022-09-18,Electronics,East,1579.45
2022-09-18,Electronics,South,1490.61
2022-09-18,Electronics,North,1761.72
2022-09-19,Furniture,West,1748.68
2022-09-19,Furniture,East,1609.98
2022-09-19,Furniture,South,1434.05
2022-09-19,Furniture,North,1590.82
2022-09-19,Food,West,1467.71
2022-09-19,Food,East,1389.03
2022-09-19,Food,South,1360.56
2022-09-19,Food,North,1590.65
2022-09-19,Clothing,West,1483.74
2022-09-19,Clothing,East,1464.57
2022-09-19,Clothing,South,1312.78
2022-09-19,Clothing,North,1654.73
2022-09-19,Electronics,West,1697.06
2022-09-19,Electronics,East,1370.61
2022-09-19,Electronics,South,1361.95
2022-09-19,Electronics,North,1502.93
2022-09-20,Furniture,East,1582.58
2022-09-20,Furniture,South,1448.74
2022-09-20,Furniture,North,1665.05
2022-09-20,Food,West,1492.9
2022-09-20,Food,East,1359.3
2022-09-20,Food,South,1266.52
2022-09-20,Food,North,1548.13
2022-09-20,Furniture,West,1689.66
2022-09-20,Clothing,East,1413.15
2022-09-20,Clothing,South,1253.59
2022-09-20,Clothing,North,1510.37
2022-09-20,Electronics,West,1499.82
2022-09-20,Electronics,East,1270.2
2022-09-20,Electronics,South,1288.09
2022-09-20,Electronics,North,1644.94
2022-09-20,Clothing,West,1629.56
2022-09-21,Furniture,West,1817.59
2022-09-21,Furniture,East,1615.74
2022-09-21,Furniture,South,1457.51
2022-09-21,Furniture,North,1746.99
2022-09-21,Food,West,1392.15
2022-09-21,Food,East,1404.08
2022-09-21,Food,South,1185.27
2022-09-21,Food,North,1525.49
2022-09-21,Clothing,West,1512.81
2022-09-21,Clothing,East,1293.09
2022-09-21,Clothing,South,1203.13
2022-09-21,Clothing,North,1482.24
2022-09-21,Electronics,West,1598.23
2022-09-21,Electronics,East,1287.14
2022-09-21,Electronics,South,1361.14
2022-09-21,Electronics,North,1641.36
2022-09-22,Furniture,East,1576.79
2022-09-22,Furniture,South,1366.17
2022-09-22,Furniture,North,1680.68
2022-09-22,Food,West,1465.91
2022-09-22,Food,East,1431.02
2022-09-22,Food,South,1305.26
2022-09-22,Food,North,1607.45
2022-09-22,Furniture,West,1589.64
2022-09-22,Clothing,East,1340.09
2022-09-22,Clothing,South,1252.03
2022-09-22,Clothing,North,1552.37
2022-09-22,Electronics,West,1581.28
2022-09-22,Electronics,East,1407.34
2022-09-22,Electronics,South,1325.48
2022-09-22,Electronics,North,1478.7
2022-09-22,Clothing,West,1396.22
2022-09-23,Furniture,East,1541.9
2022-09-23,Furniture,South,1373.49
2022-09-23,Furniture,North,1529.99
2022-09-23,Food,West,1412.81
2022-09-23,Food,East,1350.17
2022-09-23,Food,South,1364.19
2022-09-23,Food,North,1593.43
2022-09-23,Furniture,West,1803.99
2022-09-23,Clothing,East,1303.71
2022-09-23,Clothing,South,1286.93
2022-09-23,Clothing,North,1583.05
2022-09-23,Electronics,West,1679.77
2022-09-23,Electronics,East,1451.89
2022-09-23,Electronics,South,1232.61
2022-09-23,Electronics,North,1767.23
2022-09-23,Clothing,West,1376.76
2022-09-24,Furniture,West,1966.45
2022-09-24,Furniture,East,1628.74
2022-09-24,Furniture,South,1654.92
2022-09-24,Furniture,North,1876.23
2022-09-24,Food,West,1566.65
2022-09-24,Food,East,1490.82
2022-09-24,Food,South,1324.57
2022-09-24,Food,North,1574.22
2022-09-24,Clothing,West,1614.49
2022-09-24,Clothing,South,1447.17
2022-09-24,Clothing,North,1837.3
2022-09-24,Electronics,West,1710.6
2022-09-24,Electronics,East,1598.53
2022-09-24,Electronics,South,1539.1
2022-09-24,Electronics,North,1886.52
2022-09-24,Clothing,East,1394.87
2022-09-25,Food,South,1328.56
2022-09-25,Furniture,West,1595.53
2022-09-25,Furniture,East,1716.98
2022-09-25,Furniture,South,1554.94
2022-09-25,Furniture,North,1859.82
2022-09-25,Food,West,1470.03
2022-09-25,Food,East,1499.55
2022-09-25,Food,North,1800.73
2022-09-25,Clothing,West,1581.12
2022-09-25,Clothing,East,1489.88
2022-09-25,Clothing,South,1462.86
2022-09-25,Clothing,North,1762.57
2022-09-25,Electronics,West,1772.24
2022-09-25,Electronics,East,1608.6
2022-09-25,Electronics,South,1523.55
2022-09-25,Electronics,North,1766.68
2022-09-26,Furniture,West,1609.4
2022-09-26,Furniture,East,1505.95
2022-09-26,Furniture,South,1495.94
2022-09-26,Furniture,North,1723.31
2022-09-26,Food,West,1404.42
2022-09-26,Food,East,1439.23
2022-09-26,Food,South,1179.39
2022-09-26,Food,North,1463.33
2022-09-26,Clothing,West,1447.05
2022-09-26,Clothing,East,1299.49
2022-09-26,Clothing,South,1259.22
2022-09-26,Clothing,North,1470.86
2022-09-26,Electronics,West,1456.64
2022-09-26,Electronics,East,1457.59
2022-09-26,Electronics,South,1245.89
2022-09-26,Electronics,North,1618.33
2022-09-27,Furniture,West,1775.01
2022-09-27,Furniture,East,1590.31
2022-09-27,Furniture,South,1400.51
2022-09-27,Furniture,North,1646.78
2022-09-27,Food,West,1557.4
2022-09-27,Food,East,1383.32
2022-09-27,Food,South,1203.61
2022-09-27,Food,North,1513.43
2022-09-27,Clothing,East,1376.09
2022-09-27,Clothing,South,1251.94
2022-09-27,Clothing,North,1402.72
2022-09-27,Electronics,West,1533.8
2022-09-27,Electronics,East,1338.65
2022-09-27,Electronics,South,1415.11
2022-09-27,Electronics,North,1624.33
2022-09-27,Clothing,West,1418.99
2022-09-28,Clothing,West,1493.01
2022-09-28,Furniture,West,1661.18
2022-09-28,Furniture,East,1503.59
2022-09-28,Furniture,South,1469.31
2022-09-28,Furniture,North,1793.32
2022-09-28,Food,West,1548.56
2022-09-28,Food,East,1485.44
2022-09-28,Food,South,1254.07
2022-09-28,Clothing,South,1310.67
2022-09-28,Clothing,East,1480.6
2022-09-28,Clothing,North,1344.98
2022-09-28,Electronics,West,1538.55
2022-09-28,Electronics,East,1455.39
2022-09-28,Electronics,South,1319.89
2022-09-28,Electronics,North,1470.88
2022-09-28,Food,North,1475.47
2022-09-29,Food,West,1419.99
2022-09-29,Food,East,1303.17
2022-09-29,Furniture,North,1759.79
2022-09-29,Food,South,1445.82
2022-09-29,Furniture,East,1491.01
2022-09-29,Furniture,West,1656.49
2022-09-29,Furniture,South,1592.61
2022-09-29,Food,North,1503.09
2022-09-29,Clothing,West,1531.57
2022-09-29,Clothing,East,1426.37
2022-09-29,Clothing,South,1293.15
2022-09-29,Clothing,North,1428.5
2022-09-29,Electronics,West,1644.58
2022-09-29,Electronics,East,1554.01
2022-09-29,Electronics,South,1373.85
2022-09-29,Electronics,North,1598.31
2022-09-30,Furniture,West,1556.5
2022-09-30,Furniture,East,1667.98
2022-09-30,Furniture,South,1528.94
2022-09-30,Furniture,North,1740.73
2022-09-30,Food,West,1494.35
2022-09-30,Food,East,1409.7
2022-09-30,Food,South,1295.67
2022-09-30,Food,North,1565.6
2022-09-30,Clothing,East,1465.75
2022-09-30,Clothing,South,1346.16
2022-09-30,Clothing,North,1561.76
2022-09-30,Electronics,West,1597.42
2022-09-30,Electronics,East,1407.08
2022-09-30,Electronics,South,1332.15
2022-09-30,Electronics,North,1702.43
2022-09-30,Clothing,West,1508.59
2022-10-01,Food,South,1183.29
2022-10-01,Furniture,West,1807.03
2022-10-01,Furniture,East,1486.29
2022-10-01,Furniture,South,1512.19
2022-10-01,Furniture,North,1948.37
2022-10-01,Food,West,1585.5
2022-10-01,Food,East,1508.03
2022-10-01,Food,North,1669.44
2022-10-01,Clothing,West,1515.61
2022-10-01,Clothing,East,1336.97
2022-10-01,Clothing,South,1360.64
2022-10-01,Clothing,North,1699.89
2022-10-01,Electronics,West,1898.75
2022-10-01,Electronics,East,1701.02
2022-10-01,Electronics,South,1553.85
2022-10-01,Electronics,North,1933.91
2022-10-02,Furniture,West,1840.8
2022-10-02,Furniture,East,1528.52
2022-10-02,Furniture,South,1513.65
2022-10-02,Furniture,North,1935.99
2022-10-02,Food,West,1561.81
2022-10-02,Food,East,1347.92
2022-10-02,Food,South,1275.12
2022-10-02,Food,North,1549.75
2022-10-02,Clothing,West,1498.63
2022-10-02,Clothing,East,1538.33
2022-10-02,Clothing,South,1315.11
2022-10-02,Clothing,North,1606.25
2022-10-02,Electronics,West,1872.06
2022-10-02,Electronics,East,1673.43
2022-10-02,Electronics,South,1674.4
2022-10-02,Electronics,North,2047.83
2022-10-03,Furniture,East,1515.68
2022-10-03,Furniture,South,1352.56
2022-10-03,Furniture,North,1737.8
2022-10-03,Food,West,1530.95
2022-10-03,Food,East,1324.4
2022-10-03,Food,South,1263.17
2022-10-03,Food,North,1574.53
2022-10-03,Furniture,West,1523.47
2022-10-03,Clothing,East,1208.73
2022-10-03,Clothing,South,1177.02
2022-10-03,Clothing,North,1585.39
2022-10-03,Electronics,West,1693.71
2022-10-03,Electronics,East,1488.72
2022-10-03,Electronics,South,1372.03
2022-10-03,Electronics,North,1861.28
2022-10-03,Clothing,West,1453.9
2022-10-04,Furniture,West,1601.93
2022-10-04,Furniture,East,1485.02
2022-10-04,Furniture,South,1441.91
2022-10-04,Furniture,North,1681.61
2022-10-04,Food,West,1459.03
2022-10-04,Food,East,1332.84
2022-10-04,Food,South,1285.71
2022-10-04,Food,North,1572.77
2022-10-04,Clothing,West,1394.93
2022-10-04,Clothing,East,1343.93
2022-10-04,Clothing,South,1269.63
2022-10-04,Clothing,North,1462.02
2022-10-04,Electronics,West,1646.91
2022-10-04,Electronics,East,1492.69
2022-10-04,Electronics,South,1401.11
2022-10-04,Electronics,North,1772.31
2022-10-05,Furniture,West,1634.9
2022-10-05,Furniture,East,1506.08
2022-10-05,Furniture,South,1429.09
2022-10-05,Furniture,North,1704.88
2022-10-05,Food,West,1482.82
2022-10-05,Food,East,1421.52
2022-10-05,Food,South,1260.39
2022-10-05,Food,North,1545.29
2022-10-05,Clothing,West,1497.28
2022-10-05,Clothing,East,1312.71
2022-10-05,Clothing,South,1237.37
2022-10-05,Clothing,North,1468.75
2022-10-05,Electronics,West,1699.68
2022-10-05,Electronics,East,1467.25
2022-10-05,Electronics,South,1491.05
2022-10-05,Electronics,North,1887.87
2022-10-06,Furniture,West,1556.56
2022-10-06,Furniture,East,1655.22
2022-10-06,Furniture,South,1339.52
2022-10-06,Furniture,North,1855.52
2022-10-06,Food,West,1497.18
2022-10-06,Food,East,1424.72
2022-10-06,Food,South,1352.23
2022-10-06,Food,North,1364.38
2022-10-06,Clothing,West,1387.43
2022-10-06,Clothing,East,1310.87
2022-10-06,Clothing,South,1201.05
2022-10-06,Clothing,North,1391.12
2022-10-06,Electronics,West,1530.67
2022-10-06,Electronics,East,1448.76
2022-10-06,Electronics,South,1365.76
2022-10-06,Electronics,North,1659.52
2022-10-07,Furniture,East,1599.17
2022-10-07,Furniture,South,1291.81
2022-10-07,Furniture,North,1798.61
2022-10-07,Food,West,1528.21
2022-10-07,Food,East,1320.86
2022-10-07,Food,South,1310.13
2022-10-07,Food,North,1485.2
2022-10-07,Furniture,West,1802.23
2022-10-07,Clothing,East,1311.13
2022-10-07,Clothing,South,1259.38
2022-10-07,Clothing,North,1448.58
2022-10-07,Electronics,West,1684.9
2022-10-07,Electronics,East,1530.38
2022-10-07,Electronics,South,1327.38
2022-10-07,Electronics,North,1734.09
2022-10-07,Clothing,West,1369.04
2022-10-08,Furniture,West,1770.9
2022-10-08,Furniture,East,1659.75
2022-10-08,Furniture,South,1519.13
2022-10-08,Furniture,North,2001.34
2022-10-08,Food,West,1521.37
2022-10-08,Food,East,1394.15
2022-10-08,Food,South,1399.24
2022-10-08,Food,North,1648.2
2022-10-08,Clothing,West,1630.39
2022-10-08,Clothing,East,1484.45
2022-10-08,Clothing,South,1285.96
2022-10-08,Clothing,North,1666.01
2022-10-08,Electronics,West,1844.33
2022-10-08,Electronics,East,1812.71
2022-10-08,Electronics,South,1653.24
2022-10-08,Electronics,North,1959.9
2022-10-09,Furniture,East,1655.88
2022-10-09,Furniture,South,1515.11
2022-10-09,Furniture,North,1908.35
2022-10-09,Food,West,1647.1
2022-10-09,Food,East,1494.45
2022-10-09,Food,South,1302.73
2022-10-09,Food,North,1655.62
2022-10-09,Furniture,West,1653.4
2022-10-09,Clothing,East,1429.71
2022-10-09,Clothing,South,1241.72
2022-10-09,Clothing,North,1617.0
2022-10-09,Electronics,West,1771.33
2022-10-09,Electronics,East,1688.08
2022-10-09,Electronics,South,1729.97
2022-10-09,Electronics,North,1864.31
2022-10-09,Clothing,West,1520.13
2022-10-10,Furniture,East,1439.68
2022-10-10,Furniture,South,1454.78
2022-10-10,Furniture,North,1618.38
2022-10-10,Food,West,1390.16
2022-10-10,Food,East,1376.45
2022-10-10,Food,South,1225.63
2022-10-10,Food,North,1531.01
2022-10-10,Furniture,West,1680.71
2022-10-10,Clothing,East,1280.56
2022-10-10,Clothing,South,1084.82
2022-10-10,Clothing,North,1501.74
2022-10-10,Electronics,West,1875.6
2022-10-10,Electronics,East,1586.4
2022-10-10,Electronics,South,1359.67
2022-10-10,Electronics,North,1702.57
2022-10-10,Clothing,West,1419.58
2022-10-11,Furniture,West,1645.81
2022-10-11,Furniture,East,1447.26
2022-10-11,Furniture,South,1476.51
2022-10-11,Furniture,North,1895.69
2022-10-11,Food,West,1461.77
2022-10-11,Food,East,1351.98
2022-10-11,Food,South,1311.09
2022-10-11,Food,North,1590.31
2022-10-11,Clothing,West,1454.41
2022-10-11,Clothing,South,1178.15
2022-10-11,Clothing,North,1489.09
2022-10-11,Electronics,West,1634.59
2022-10-11,Electronics,East,1469.46
2022-10-11,Electronics,South,1555.51
2022-10-11,Electronics,North,1592.46
2022-10-11,Clothing,East,1316.44
2022-10-12,Food,South,1247.39
2022-10-12,Furniture,East,1496.57
2022-10-12,Furniture,South,1515.29
2022-10-12,Furniture,North,1659.48
2022-10-12,Food,West,1416.17
2022-10-12,Food,East,1405.87
2022-10-12,Food,North,1599.6
2022-10-12,Furniture,West,1486.86
2022-10-12,Clothing,East,1132.57
2022-10-12,Clothing,South,1253.16
2022-10-12,Clothing,North,1605.81
2022-10-12,Electronics,West,1618.92
2022-10-12,Electronics,East,1433.59
2022-10-12,Electronics,South,1414.64
2022-10-12,Electronics,North,1685.76
2022-10-12,Clothing,West,1503.49
2022-10-13,Furniture,West,1623.13
2022-10-13,Furniture,East,1517.77
2022-10-13,Furniture,South,1374.47
2022-10-13,Furniture,North,1609.66
2022-10-13,Food,West,1483.98
2022-10-13,Food,East,1363.56
2022-10-13,Food,South,1278.75
2022-10-13,Food,North,1604.61
2022-10-13,Clothing,West,1355.4
2022-10-13,Clothing,East,1315.96
2022-10-13,Clothing,South,1284.01
2022-10-13,Clothing,North,1431.35
2022-10-13,Electronics,West,1656.34
2022-10-13,Electronics,East,1628.37
2022-10-13,Electronics,South,1419.38
2022-10-13,Electronics,North,1710.73
2022-10-14,Furniture,West,1722.74
2022-10-14,Furniture,East,1486.36
2022-10-14,Furniture,South,1324.58
2022-10-14,Furniture,North,1793.16
2022-10-14,Food,West,1440.52
2022-10-14,Food,East,1361.52
2022-10-14,Food,South,1296.75
2022-10-14,Food,North,1463.47
2022-10-14,Clothing,West,1411.69
2022-10-14,Clothing,East,1308.99
2022-10-14,Clothing,South,1242.37
2022-10-14,Clothing,North,1547.83
2022-10-14,Electronics,West,1656.51
2022-10-14,Electronics,East,1601.44
2022-10-14,Electronics,South,1441.91
2022-10-14,Electronics,North,1831.03
2022-10-15,Furniture,West,1695.36
2022-10-15,Furniture,East,1706.62
2022-10-15,Furniture,South,1546.96
2022-10-15,Furniture,North,1887.32
2022-10-15,Food,West,1522.26
2022-10-15,Food,East,1439.26
2022-10-15,Food,South,1313.15
2022-10-15,Food,North,1596.43
2022-10-15,Clothing,East,1591.76
2022-10-15,Clothing,South,1352.36
2022-10-15,Clothing,North,1537.13
2022-10-15,Electronics,West,1887.79
2022-10-15,Electronics,East,1753.68
2022-10-15,Electronics,South,1608.69
2022-10-15,Electronics,North,1969.9
2022-10-15,Clothing,West,1547.04
2022-10-16,Food,South,1490.77
2022-10-16,Furniture,West,1712.58
2022-10-16,Furniture,East,1597.65
2022-10-16,Furniture,South,1464.68
2022-10-16,Furniture,North,1740.65
2022-10-16,Food,West,1669.35
2022-10-16,Food,East,1419.24
2022-10-16,Food,North,1582.69
2022-10-16,Clothing,West,1560.37
2022-10-16,Clothing,East,1409.93
2022-10-16,Clothing,South,1452.85
2022-10-16,Clothing,North,1728.44
2022-10-16,Electronics,West,1804.35
2022-10-16,Electronics,East,1770.6
2022-10-16,Electronics,South,1595.97
2022-10-16,Electronics,North,1911.75
2022-10-17,Furniture,West,1673.13
2022-10-17,Furniture,East,1662.25
2022-10-17,Furniture,South,1493.74
2022-10-17,Furniture,North,1618.57
2022-10-17,Food,West,1398.78
2022-10-17,Food,East,1387.36
2022-10-17,Food,South,1216.81
2022-10-17,Food,North,1496.05
2022-10-17,Clothing,East,1346.38
2022-10-17,Clothing,South,1279.82
2022-10-17,Clothing,North,1562.81
2022-10-17,Electronics,West,1757.57
2022-10-17,Electronics,East,1469.15
2022-10-17,Electronics,South,1374.54
2022-10-17,Electronics,North,1694.86
2022-10-17,Clothing,West,1421.49
2022-10-18,Food,South,1227.33
2022-10-18,Furniture,West,1620.76
2022-10-18,Furniture,East,1467.32
2022-10-18,Furniture,South,1366.11
2022-10-18,Furniture,North,1611.3
2022-10-18,Food,West,1480.93
2022-10-18,Food,East,1305.65
2022-10-18,Food,North,1463.83
2022-10-18,Clothing,West,1487.81
2022-10-18,Clothing,East,1293.28
2022-10-18,Clothing,South,1223.2
2022-10-18,Clothing,North,1512.11
2022-10-18,Electronics,West,1710.96
2022-10-18,Electronics,East,1428.24
2022-10-18,Electronics,South,1409.49
2022-10-18,Electronics,North,1818.62
2022-10-19,Furniture,West,1642.48
2022-10-19,Furniture,East,1448.64
2022-10-19,Furniture,South,1335.45
2022-10-19,Furniture,North,1744.62
2022-10-19,Food,West,1354.03
2022-10-19,Food,East,1343.18
2022-10-19,Food,South,1313.64
2022-10-19,Food,North,1532.2
2022-10-19,Clothing,West,1421.31
2022-10-19,Clothing,East,1365.24
2022-10-19,Clothing,South,1305.89
2022-10-19,Clothing,North,1588.94
2022-10-19,Electronics,West,1670.37
2022-10-19,Electronics,East,1635.58
2022-10-19,Electronics,South,1434.78
2022-10-19,Electronics,North,1586.83
2022-10-20,Furniture,East,1479.12
2022-10-20,Furniture,South,1408.85
2022-10-20,Furniture,North,1723.1
2022-10-20,Food,West,1472.59
2022-10-20,Food,East,1253.71
2022-10-20,Food,South,1279.65
2022-10-20,Food,North,1503.67
2022-10-20,Furniture,West,1566.39
2022-10-20,Clothing,East,1202.14
2022-10-20,Clothing,South,1302.39
2022-10-20,Clothing,North,1380.25
2022-10-20,Electronics,West,1742.73
2022-10-20,Electronics,East,1549.59
2022-10-20,Electronics,South,1323.75
2022-10-20,Electronics,North,1712.19
2022-10-20,Clothing,West,1576.33
2022-10-21,Furniture,West,1415.99
2022-10-21,Furniture,East,1527.08
2022-10-21,Furniture,South,1428.21
2022-10-21,Furniture,North,1587.45
2022-10-21,Food,West,1598.29
2022-10-21,Food,East,1258.64
2022-10-21,Food,South,1206.65
2022-10-21,Food,North,1605.67
2022-10-21,Clothing,West,1325.11
2022-10-21,Clothing,East,1198.29
2022-10-21,Clothing,South,1273.16
2022-10-21,Clothing,North,1435.24
2022-10-21,Electronics,West,1614.36
2022-10-21,Electronics,East,1660.16
2022-10-21,Electronics,South,1431.61
2022-10-21,Electronics,North,1822.62
2022-10-22,Furniture,West,1895.1
2022-10-22,Furniture,East,1644.75
2022-10-22,Furniture,South,1518.23
2022-10-22,Furniture,North,1873.76
2022-10-22,Food,West,1466.06
2022-10-22,Food,East,1508.91
2022-10-22,Food,South,1265.37
2022-10-22,Food,North,1534.93
2022-10-22,Clothing,West,1494.41
2022-10-22,Clothing,East,1434.2
2022-10-22,Clothing,South,1425.06
2022-10-22,Clothing,North,1629.96
2022-10-22,Electronics,West,1954.51
2022-10-22,Electronics,East,1765.79
2022-10-22,Electronics,South,1649.19
2022-10-22,Electronics,North,1921.99
2022-10-23,Furniture,West,1820.32
2022-10-23,Furniture,East,1569.52
2022-10-23,Furniture,South,1566.03
2022-10-23,Furniture,North,1749.85
2022-10-23,Food,West,1530.98
2022-10-23,Food,East,1338.0
2022-10-23,Food,South,1438.38
2022-10-23,Food,North,1590.53
2022-10-23,Clothing,West,1651.26
2022-10-23,Clothing,East,1573.24
2022-10-23,Clothing,South,1285.36
2022-10-23,Clothing,North,1841.28
2022-10-23,Electronics,West,1863.91
2022-10-23,Electronics,East,1741.01
2022-10-23,Electronics,South,1661.84
2022-10-23,Electronics,North,1907.28
2022-10-24,Furniture,East,1502.6
2022-10-24,Furniture,South,1391.09
2022-10-24,Furniture,North,1739.87
2022-10-24,Food,West,1499.83
2022-10-24,Food,East,1419.0
2022-10-24,Food,South,1202.86
2022-10-24,Food,North,1477.18
2022-10-24,Furniture,West,1615.39
2022-10-24,Clothing,East,1279.45
2022-10-24,Clothing,South,1403.97
2022-10-24,Clothing,North,1385.83
2022-10-24,Electronics,West,1638.43
2022-10-24,Electronics,East,1569.64
2022-10-24,Electronics,South,1395.19
2022-10-24,Electronics,North,1706.47
2022-10-24,Clothing,West,1250.98
2022-10-25,Furniture,West,1637.18
2022-10-25,Furniture,East,1558.76
2022-10-25,Furniture,South,1288.12
2022-10-25,Furniture,North,1722.36
2022-10-25,Food,West,1402.74
2022-10-25,Food,East,1318.64
2022-10-25,Food,South,1236.98
2022-10-25,Food,North,1614.27
2022-10-25,Clothing,West,1446.36
2022-10-25,Clothing,East,1334.27
2022-10-25,Clothing,South,1279.69
2022-10-25,Clothing,North,1510.96
2022-10-25,Electronics,West,1705.44
2022-10-25,Electronics,East,1565.99
2022-10-25,Electronics,South,1493.51
2022-10-25,Electronics,North,1716.52
2022-10-26,Furniture,East,1558.94
2022-10-26,Furniture,South,1449.17
2022-10-26,Furniture,North,1672.23
2022-10-26,Food,West,1357.72
2022-10-26,Food,East,1447.42
2022-10-26,Food,South,1259.95
2022-10-26,Food,North,1560.11
2022-10-26,Furniture,West,1756.2
2022-10-26,Clothing,East,1327.37
2022-10-26,Clothing,South,1178.35
2022-10-26,Clothing,North,1580.85
2022-10-26,Electronics,West,1759.78
2022-10-26,Electronics,East,1523.38
2022-10-26,Electronics,South,1381.88
2022-10-26,Electronics,North,1826.07
2022-10-26,Clothing,West,1442.08
2022-10-27,Furniture,East,1490.67
2022-10-27,Furniture,South,1335.38
2022-10-27,Furniture,North,1641.6
2022-10-27,Food,West,1408.51
2022-10-27,Food,East,1389.72
2022-10-27,Food,South,1189.81
2022-10-27,Food,North,1513.32
2022-10-27,Furniture,West,1644.95
2022-10-27,Clothing,East,1400.25
2022-10-27,Clothing,South,1341.0
2022-10-27,Clothing,North,1546.01
2022-10-27,Electronics,West,1601.72
2022-10-27,Electronics,East,1644.19
2022-10-27,Electronics,South,1411.14
2022-10-27,Electronics,North,1832.38
2022-10-27,Clothing,West,1428.41
2022-10-28,Furniture,West,1765.63
2022-10-28,Furniture,East,1461.96
2022-10-28,Furniture,South,1302.79
2022-10-28,Furniture,North,1676.28
2022-10-28,Food,West,1496.59
2022-10-28,Food,East,1358.47
2022-10-28,Food,South,1190.39
2022-10-28,Food,North,1511.85
2022-10-28,Clothing,West,1446.35
2022-10-28,Clothing,South,1238.38
2022-10-28,Clothing,North,1411.88
2022-10-28,Electronics,West,1646.02
2022-10-28,Electronics,East,1626.29
2022-10-28,Electronics,South,1388.22
2022-10-28,Electronics,North,1750.16
2022-10-28,Clothing,East,1453.2
2022-10-29,Food,South,1350.1
2022-10-29,Furniture,East,1714.78
2022-10-29,Furniture,South,1498.45
2022-10-29,Furniture,North,1860.58
2022-10-29,Food,West,1627.64
2022-10-29,Food,East,1503.3
2022-10-29,Food,North,1671.98
2022-10-29,Furniture,West,1783.93
2022-10-29,Clothing,East,1552.77
2022-10-29,Electronics,North,2078.74
2022-10-29,Electronics,South,1553.44
2022-10-29,Electronics,East,1795.12
2022-10-29,Clothing,West,1475.54
2022-10-29,Clothing,North,1774.75
2022-10-29,Clothing,South,1398.22
2022-10-29,Electronics,West,1778.78
2022-10-30,Furniture,West,1768.37
2022-10-30,Furniture,East,1533.98
2022-10-30,Furniture,South,1481.57
2022-10-30,Furniture,North,1723.18
2022-10-30,Food,West,1619.44
2022-10-30,Food,East,1441.96
2022-10-30,Food,North,1571.12
2022-10-30,Food,South,1356.36
2022-10-30,Clothing,East,1449.77
2022-10-30,Clothing,South,1394.35
2022-10-30,Clothing,North,1751.72
2022-10-30,Electronics,West,1837.11
2022-10-30,Electronics,East,1623.68
2022-10-30,Electronics,South,1551.46
2022-10-30,Electronics,North,1872.67
2022-10-30,Clothing,West,1666.65
2022-10-31,Food,East,1404.56
2022-10-31,Furniture,West,1752.64
2022-10-31,Furniture,East,1495.79
2022-10-31,Furniture,South,1463.23
2022-10-31,Furniture,North,1663.8
2022-10-31,Food,West,1348.08
2022-10-31,Food,North,1630.68
2022-10-31,Food,South,1397.05
2022-10-31,Clothing,East,1365.33
2022-10-31,Clothing,South,1219.42
2022-10-31,Clothing,North,1559.26
2022-10-31,Electronics,West,1741.11
2022-10-31,Electronics,East,1501.55
2022-10-31,Electronics,South,1396.83
2022-10-31,Electronics,North,1836.03
2022-10-31,Clothing,West,1341.37
2022-11-01,Furniture,West,1601.7
2022-11-01,Furniture,East,1580.01
2022-11-01,Furniture,South,1417.43
2022-11-01,Furniture,North,1647.99
2022-11-01,Food,West,1314.19
2022-11-01,Food,East,1293.24
2022-11-01,Food,South,1109.08
2022-11-01,Food,North,1368.73
2022-11-01,Clothing,West,1502.36
2022-11-01,Clothing,South,1119.84
2022-11-01,Clothing,North,1377.79
2022-11-01,Electronics,West,1724.16
2022-11-01,Electronics,East,1670.53
2022-11-01,Electronics,South,1498.63
2022-11-01,Electronics,North,1920.8
2022-11-01,Clothing,East,1325.18
2022-11-02,Food,South,1155.05
2022-11-02,Furniture,East,1394.67
2022-11-02,Furniture,South,1328.16
2022-11-02,Furniture,North,1601.2
2022-11-02,Food,West,1435.0
2022-11-02,Food,East,1214.28
2022-11-02,Food,North,1311.55
2022-11-02,Furniture,West,1324.14
2022-11-02,Clothing,East,1213.05
2022-11-02,Clothing,South,1110.33
2022-11-02,Clothing,North,1442.81
2022-11-02,Electronics,West,1808.14
2022-11-02,Electronics,East,1670.59
2022-11-02,Electronics,South,1404.51
2022-11-02,Electronics,North,1851.41
2022-11-02,Clothing,West,1231.24
2022-11-03,Furniture,West,1675.64
2022-11-03,Furniture,East,1493.46
2022-11-03,Furniture,South,1355.05
2022-11-03,Furniture,North,1486.19
2022-11-03,Food,West,1352.77
2022-11-03,Food,East,1298.15
2022-11-03,Food,South,1213.34
2022-11-03,Food,North,1578.91
2022-11-03,Electronics,East,1636.06
2022-11-03,Clothing,East,1186.2
2022-11-03,Clothing,South,1166.3
2022-11-03,Clothing,North,1469.54
2022-11-03,Electronics,West,1676.87
2022-11-03,Clothing,West,1313.92
2022-11-03,Electronics,South,1477.8
2022-11-03,Electronics,North,2004.48
2022-11-04,Furniture,East,1243.21
2022-11-04,Furniture,South,1431.8
2022-11-04,Furniture,North,1776.69
2022-11-04,Food,West,1518.11
2022-11-04,Food,East,1290.41
2022-11-04,Food,South,1242.11
2022-11-04,Food,North,1529.53
